label,text
sexist,"""Das stärkere Geschlecht/Gleichberechtigung"" dass ich nicht lache. Aber passt, werden halt Frauen nicht mehr eingestellt. Welcher Arbeitgeber will sich mit sowas rumschlagen? Außerdem ist man ja eine Frau wenn man will, oder? #Feminismus #menstruationsurlaub #gleichberechtigung https://t.co/vxQVrvBrG9"
other,"Caption auf Instagram!
​
​​​#catcallsofberlin #stopptbelästigung #feminismus ​#chalkback #catcalls
​
​ https://t.co/lqRJAuWwJ2 https://t.co/V3aivKlsXS"
other,"Sexistische Kackscheiße.

#Misogynie #Feminismus https://t.co/16uPs5mHzd"
sexist,"Ja, Frauen im #Islam werden verehrt und sind gleichberechtig. Der Islam ist die Wiege des #Feminismus. Siehe hier: Man soll einer #Frau nicht ins Gesicht schlagen. 
Qatari Soziologe lehrt, wie Muslime ihre Ehefrauen schlagen sollen.  https://t.co/oOiFMozSJ9 via @YouTube"
other,"Ich bin ein sensitiver, inselbegabter, junger Hirnmann mit funktionierenden Geschlechtsorganen und hetero: Deswegen bin ich #logicallyJumpy:

Shout out: ""Ich bin überhaupt nicht kollerisch!""

#LBGTQ #LBGTQIA #Feminismus #Darmstadt"
other,Großartig! Spanien plant extra Krankentage bei schweren Menstruationsbeschwerden. Frauengesundheit und reproduktive Rechte gehören ins gesellschaftliche Bewusstsein und in den öffentlichen Diskurs. #Menstruation #Spanien #Frauenrechte #Feminismus  https://t.co/ETJurDlMqR
other,"Krankschreibung bei #Menstruationsbeschwerden: #Spanien will diesen Anspruch stärken. Doch der Entwurf wird wohl weniger verändern als vom Gleichstellungsministerium erhofft. Und, nein, um einen ""Urlaub"" geht es nicht. #Feminismus #Frauenrechte
https://t.co/yHdhtwvcLW"
other,Starting today #pfefferbergtheater #feminismus #frequenzen #feministischerwiderstand #feminismresistance #feminismenglobal @ Pfefferberg https://t.co/NYUgv4PzAX
sexist,"Von #Gleichstellung ist immer dann die Rede, wenn gleiche Rechte nicht zum gewünschten Ergebnis führen würden.

#Parasitismus #Feminismus #Doppelstandards"
other,"Zwischen #Heidentum, #Magie und #Feminismus: Sie nennen sich »Neue #Hexen« und praktizieren neu heidnische oder magische Rituale. Mehrere tausend sollen es in Deutschland sein. Einblicke in eine vielgestaltige Szene: https://t.co/90TGyIsoZa (via @bayern2)"
sexist,"Wir leben in einem Partriarchat solange:
Frauen nicht vor Gericht ungestraft lügen dürfen
Männer nicht bei Schuldvermutung sofort eingesperrt werden, ohne weitere Prüfung der Aussage
Frauen für weniger Arbeit nicht gleich o mehr bezahlt werden
#Feminism #feminismus #feminist"
other,"@sewnotsweet_f hat mir meine Mutter schon sehr früh beigebracht..""dann kannst du gehen, wann immer du willst!""🥹 #frauen #feminismus #mütter ⚡️"
other,"https://t.co/O4vCicrR8W

👍Eros im Babyland eingefroren👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwife"
sexist,"Macht heute jede Tussi auf ""Nimm mich""? Bin ich d. Einzige, d  diese Posing Insta TikTok Scheisse aufn Sack geht?
Ist d. heute so, d. man ständig v. d. geltungssüchtigen Halbprostituierten terrorisiert wird? #Instagram #Eurovision #Krieg
#Bild #Feminismus
https://t.co/fTmKQ4OVy4"
sexist,"Sie werden sicherlich vom schlimmen #Patriarchat davon abgehalten, Seefrau zu werden. 🤪 😄 #Feminismus https://t.co/O7PGAbjneL"
other,Bekannte liegt mit Kaiserschnitt und frisch geborenem Kind🤱 im Krankenhaus. Papa darf nur zu den Besuchszeiten🕖 zu ihr und dann auch nur für zwei Stunden. Vater = Besuch? #misogynie #frauenrecht #feminismus #gleichberechtigung #vater #mutter #carearbeit #unfair #entbindung
other,"#dokutipp | Wie war das, eine Hausfrau in den 1950er und 1960er Jahren zu sein? Dieser Frage geht die aus Archivmaterial kompilierte Doku ""Wir sind keine Puppen!"" von Michèle Dominici nach. Jetzt in der Arte Mediathek. https://t.co/uKBsPVk7HG 
#feminismus #archiv #privatelives"
sexist,"Gegen die #feminismus Extremistinnen 🖕🏻.
Ihr seit die Lemminge der Grünen Manipulation und führt dabei die Weiblichkeit in die Absurdität.
Was ihr als #Gutmensch bezeichnet, ist für mich nur ein grüner Nazi*innen😵‍💫 
(manchmal sind Nazis auch *außen)🥴 https://t.co/FdBCzqselu"
other,"https://t.co/O4vCicrR8W

👍Eros festgefroren im Babyland👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwifehappy"
other,"Heute , am 17. Mai, ist Internationaler Tag gegen Homo-, Bi-, Inter- und Transphobie, kurz: IDAHOBIT.

#IDAHOBIT #Queer #Feminismus #Slutwalk https://t.co/6dGcf7HZwe"
other,"Wie können wir die Internetwirtschaft gerechter gestalten? Mit @j_kloiber, Geschäftsführerin + Mitgründerin von @superrrnetwork, sprechen wir über #Feminismus und #Digitalisierung. Welche Perspektiven brauchen wir für eine gerechte Digitalisierung? 
👉https://t.co/CqWTriuNVI https://t.co/klFKUEnbl8"
other,"Wann wird sich endlich der #Feminismus, für feminisierte #Cannabis Samen einsetzen?!"
other,"https://t.co/Z6jYt0u1S5

     👍Herzblutende Ehe👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwife"
other,"Gerade der Sänger Josh (""Cordula Grün"") im Interview: ""Wenn wirklich jemand kommt, DER Cordula Grün heisst, kriegt DER 1 Freiticket für's Konzert!"" Bin ja nun nicht so arg streng mit Gendern, aber das geht ja nun auch nicht! ☝️
#gendern #Frauen #Feminismus #gendergerechteSprache"
other,"vorzustellen, in Kontakt zu kommen. 
Marktstände mit Broschüren, Büchern, Info-Materialien und lustigen Soli-Sachen sowie Kinderbespassung, viele spannende Redebeiträge und gute Musik laden ein zum Verweilen und Austauschen. 
#Solidaritaet #feminismus #utopie #Revolution"
other,"These:

Das gibt es in dieser Form bei schwulen und lesbischen Paaren nicht. 

Discuss. 

☺️

#sexismus #feminismus https://t.co/ZkLz12gCPs"
other,"In der 10. Folge von @DiversLesenAsk ist @Variemaa unsere Gäst*in. Wir reden über ihre Romane, #Feminismus, #Triggerwarnungen, #Fehrlerkultur &amp; #DiverserLesen-Challenge.
Jetzt auch auf YouTube! 😎
#diversity #diverserlesenmitAsk #ProgressivePhantastik

https://t.co/Mfslp0fieq"
other,"Hallo @Die_Gruenen @GrueneLandtagBY @spdde!
Zum heutigen Begriff von #Bodyshaming und auch #Feminismus solltet Ihr Euch mal dieses Video ansehen. Das Vorgehen zu diesen Themen ist hier in Deutschland mangelhaft, auch an prominenten Beispielen bei/von Euch.
https://t.co/6ZbwrrYr8d"
other,"""Eure Reize"" = unsere Körper.

Was für eine verschissenes Victim-blaming.

Wenn man sich mal mit der Geschichte des Patriarchats &amp; der Kirche samt Rolle der Frau beschäftigen würde, wüsste man, weshalb Frauenkörper IMMER sexualisiert werden.

#Sexismus 
#Feminismus https://t.co/WCNPNMlVxj"
sexist,"#Feminismus ist ein Atavismus der Gleichberechtigungsdiskussion des 20. Jahrhunderts. Heute ist es nur noch eine Ansammlung von Ausreden, warum gleiche Rechte für Frauen nicht reichen und gleiche Rechte für Männer ein Ausdruck des #Patriarchats wären. https://t.co/FA4aIvnECM"
other,"Das 30jährige Bestehen von frida in #Oesterreich ist Anlass, um auf die bisherige Geschichte und die Bedeutung von feministischen #Archiv/en zu schauen. #Feminismus #Geschichte #Frauenbewegung https://t.co/VW1Hhvu14H"
other,"#SuliPuschban ist am 28.5. dabei, wenn es heißt, Lesbengeschichte zu feiern und weiter zu schreiben! Hier könnt ihr schonmal reinhören in einen von ihrer Arbeit mit Kindern inspirierten Songs:
https://t.co/GLnw12Skr6
#Feminismus #girlspower #Superdyke"
other,Warum wir mehr  #Feminismus brauchen? Solche Interviews wie das von @FAZ_NET mir @MonaNeubaur: https://t.co/tpd27Z10D6
other,"Was macht den Mann zu einem modernen fortschrittlichen Mann?
Diese Frage wird von allen Seiten intensivst beleuchtet.
Antwort:Schaut auf mich.
Die Frage,was denn eine Frau zur modernen fortschtittlichen Frau macht,wird kaum gestellt.
Antwort: Meine Frau
#PolitikRakete #Feminismus"
other,"@janboehm Könnte Man ja mal persönlich besprechen.
In deiner Sendung.
#fra auch
#Neologimus
Wer ist dafür, das Wort, in unseren Duden aufzunehmen?
#emanzipation
#feminismus"
other,"Katrin Bauerfeind und Sarah Kuttner haben einen gemeinsamen #Podcast gestartet! Wir durften mit Katrin über #Feminismus, Podcasts und #Selbstbewusstsein sprechen.

https://t.co/5A83HCeAWO"
other,"Schnell einen Exorzisten ⚠️
Es besteht die Gefahr von Gerechtigkeit

""...das wäre der Weg,um den Interessen  der Männer Gehör zu verschaffen.""

Da bekommen die MIAs natürlich direkt Schnappatmung!

Es muss wirklich alles getan werden damit ♂️ nicht mal gehört werden.
#Feminismus https://t.co/obozA5yLK2"
other,"Caption auf Instagram!
​
​#catcallsofberlin #stopptbelästigung #feminismus ​#chalkback #catcalls
​
​ https://t.co/jUYBd3SFuK https://t.co/P5l1SsD627"
other,"Toxische #Männlichkeit als Bühnendauerthema - hier in einer wirklich aufwühlenden, konzentrierten Inszenierung @StaatstheaterMZ: 'Der Vorfall', arrangiert von #KathrinMaedler. Mein Text @theatermagazin: #Feminismus #Gender #Theater #Gewalt #Malestudies https://t.co/feSfigXww9"
other,"Dass Fußball-Ergebnisse Platz in der @tagesschau finden,
ist auch ein Zeichen für den männlichen Blick,durch den diese Welt gesehen wird und
Dinge für wichtig/unwichtig bewertet werden.
DieseWelt wird durch dieAugen von cis-Männern dargestellt/wiedergegeben/bewertet.
#Feminismus"
other,"Wenn das Repräsentantinnen des modernen #feminismus sind, ist es bei so einem Wording nicht verwunderlich, dass auf dem Sektor nix weitergeht. Da hat sich die Kollegin aus der @futurezoneat leider verzettelt. Sehr beschämend wie ich finde. https://t.co/pBuTwGpx7U"
other,"https://t.co/HcuRtKTe9F

👍Der Untergang durch Eros👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwife"
sexist,"@lainee42 Ja, nice sehe ich mir an, was so die nicht alten Menners und so an Dreck hinterlassen, … super surprise, … die Wegräumenden sind in Hamburg und Berlin augenscheinlich zu 98% immer Männer in Orange. #Umweltschutz #Feminismus #Müll #Stadtreinigung #Hamburg #Berlin #billig"
sexist,"Ja, ist ja okay, braucht mir niemand mehr zu erklären. Ich habe es begriffen, was #feministische #Außenpolitik ist. #Krieg, #Waffen und irgendein ominöser Endsieg gegen Russland wohl, den es nie geben wird. Und unter diesem #Feminismus leidet dann ganz Deutschland. Verstanden."
other,"Die vielen Gesichter des #Feminismus - Der Band „Movements and Moments – #Indigene #Feminismen“ versammelt Comics, die von Unterdrückung und Widerstand erzählen. Heute wird er in #Berlin vorgestellt https://t.co/fGxcOghQSy via @Tagesspiegel #Frauen #Kunst #Comic #ComicInvasion"
other,"Ein konsequenter intersektioneller Feminismus muss in erster Linie auch gegen die Schattenseiten islamisch geprägter Ideologien und Kulturen kämpfen und sich für seine Opfer einsetzen.

https://t.co/Sc2xzkQQXq

#Rassismus #feminismus #Islam #transgender https://t.co/cFO5I9gYpy"
other,"Dieser Beitrag ist zu lang für Twitter, aber bewerten kann man ihn hier:
https://t.co/pBLadPmWb7

#Feminismus #Diskurs https://t.co/EFbqjiKWBg"
other,"@JoergSchindler @dieLinke @DieLinkeNRW Ok, @dieLinke! Aber macht bitte eure Hausaufgaben:
1. @SWagenknecht raus
2. #Putin-Anhänger raus
3. durchweg #linke Positionen vertreten  
4. den eigenen Umgang mit #Sexismus aufklären

Ach ja: 5. #Feminismus, #Antimilitarismus, #Antikapitalismus, #Antifaschismus 

#NoWar #NoNato"
sexist,"@Berg_Oetzi @Lisaboringlife Das ist so ähnlich wie wenn ältere Frauen sagen: wir hatten es auch schwer früher,mit Männern,Kindern,Haushalt usw.
Warum sollten es die jungen Frauen heute einfacher haben!?

#IchBinArmutsbetroffen #Feminismus"
other,"@Janine_Wissler @DieLinkeNRW Ok, aber macht bitte eure Hausaufgaben:
1. @SWagenknecht raus
2. #Putin-Anhänger raus
3. durchweg #linke Positionen vertreten und #Bewegungen supporten 
4. den eigenen Umgang mit #Sexismus aufklären

Ach ja: 5. #Feminismus, #Antimilitarismus, #Antikapitalismus, #Antifaschismus https://t.co/BQpjDbwHr9"
sexist,"Die beste Idee des #patriacht war es diese Buchstabensuppe in den #Feminismus zu kippen.

Wer auch immer das vorgeschlagen hat sollte auf der nächsten Sitzung Freibier und Bordellgutscheine auf Lebenszeit bekommen. 

Gegenmeinungen?"
other,"Herzlichen Glückwunsch an unseren neuen Vorsitzenden @maierkilian 🎉 

#bayernsiehtrot 
#jusos
#freundschaft
#Feminismus 
#international 
#landtagswahl 
#bildung https://t.co/NHG4alOc82"
other,"https://t.co/HcuRtKTe9F

👍Untergang im herzlosen Eros👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwife"
other,"Prävention kann nur erfolgreich sein, wenn man Täter und Risikogruppen klar benennt.  Politisch Mal wieder nicht gewollt?🤔 #Feminismus #HäuslicheGewalt
https://t.co/rn08axJqkU"
other,@Wien24 Danke für die Einladung ! Es war mir eine Freude ! 🎈#gleichstellung #arbeitmarkt #Pandemie #remotework #feminismus
other,"Erfreulicherweise jetzt auch in österreichischen Kinos: der #aliceschwarzer Film: https://t.co/idL2dhZxQQ , #feminismus , #gleichberechtigung , #genderpaygap , #häuslichegewalt , #porNO Kampagne, #emma ..."
sexist,@NancyFaeser @WELTAMSONNTAG Lächerliche weiber in entscheidenden Positionen. Das ist Gleichberechtigung #feminismus https://t.co/tRClxnCK1m
other,"Das lustige daran ist: Wenn ihr das ein mal gemacht habt geht ihr lieber wieder freiwillig arbeiten 🤡

#menstruationsurlaub #feminismus"
other,"https://t.co/O4vCicrR8W

👍Eiskalter Eros Babyland👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwife"
other,@c_lindner wann drei Tage Mens-Urlaub statt Bubatz legal? #equality #feminismus #kannmanjamalfragen
other,"Weil es viele nicht verstehen:
Diese Idee zum 
Menstruations- ""Urlaub""(*)

WELCHES DEINER ORGANE SOLL SICH EINMAL IM MONAT SCHÄLEN? 

Einfache Frage, oder? 

#menstruation #Menstruation #frage #feminismus #female #Uterus #Tage
(*)Urlaub - ist zwar das falsche Wort, aber nun gut"
other,"@warntvor Begreif's endlich, hetzender @maikestuttgart: Wenn du andere als ""faschistoid"" verhetzt, kann man dasselbe zu dir sagen. 🤷🤡🥳🖕
#GrünerMist #EmiliaFester #RicardaLang #SvenLehmann #Feminismus #TERF #TRA #FrauensagenNein #NoSelfID #Selbstbestimmungsgesetz #SexNotGender https://t.co/u9hpat95rn"
other,"https://t.co/O4vCicrR8W

👍Erotische Kühltruhe Babyland👍

  💘Freiheit durch #Liebe 💘

💥Zerstörung der #Romantik 💥
         #Liebesroman 

Die Königin der Nacht - Saga ...

          😇SCHAMLOS😇

#lesen #lesetipp #bücher #buchtipp  #feminismus #beziehung #hotwife"
other,"#Feminismus und #Antirassismus lassen sich auch als Arbeiterbewegungen begreifen, sagt die Philosophin Nancy #Fraser im Interview mit @FJ_Murau. Sie richten sich gegen ein selbstzerstörerisches Wirtschaftssystem. https://t.co/tRVBPs9FeQ"
other,"Eine Freundin wurde mal von ein paar lustigen,netten Jungs sehr offensiv angegraben.
Irgendwann hielt sie lässig ihren Ehering hoch,um zu signalisieren,dass sie verheiratet sei.
Die Jungs ENTSCHULDIGTEN sich mehrfach,als hätten siePrivatbesitz betreten.
Seltsam,oder?
#Feminismus"
sexist,"Frauen können auch lustig sein!!
#Feminismus"
other,"F müssen wie M akzeptieren, dass sie nicht jeden haben können. Selbst-Sexualisierung als Joker, um jeden haben zu können ist eine verantwortungslose Methode die allen Beteiligten Schaden zufügen kann, außerdem bestimmt der Köder, wen man sich angelt.

#feminismus
#catcalling https://t.co/kB4w1s07GG"
other,"verheiratete Frau sah sie sich der Welt weniger ausgesetzt.
Ich sagte zu ihr:""aber.ich erwarte von der Welt denselben Respekt,wenn ich als unverheiratete Frau durchs Leben gehe.""
Und sie sagte zu mir:""klar.ich auch. Aber Rosa,das wird niemals passieren!""

#Feminismus"
other,"Tolle Bücher ...
aber merkwürdig und unerfreulich, dass Normalität normalisieren zu den Bildungsaufträgen gehört.

Double binding ist dabei unumgänglich, da man dabei gegen gesellschaftliche und kommerzielle Normen hält.

Und man muss!
Denn #Diversität ist die Norm.

#Feminismus https://t.co/Jlb7cJbVls"
sexist,"#Feminismus schadet der Gesellschaft!
Warum?
Weil die irrige Ideologie einseitig ♀️ bevorzugt,gleichzeitig ♂️ benachteiligt;aufgrund der falschen Annahme,dass ♂️ es einfacher hätten.
Den Beweis dafür kann der Feminismus nicht liefern.

Die Folge:
Paradoxie der Gleichberechtigung https://t.co/qFEJlsAK2W"
sexist,Ist das noch #Hexenjagd oder schon #KKK? #feminazi #Menschenrechte #CancelCulture #LukeMockridge https://t.co/8aoti46o6t
sexist,"Twitter ist krasser als TikTok? Dein Ernst Niko? Bei TikTok machen diese Bastardkinder ein Entschuldigungsvideo und lutschen, wenn sie frech waren. WER VON DIESEN TWITTER TROLL SCHWÄNZEN HAT SICH JEMALS BEI MIR ENTSCHULDIGT?! NIEMAND DIKKA! PEIL DAS MA DU FOTZE! https://t.co/JN3KodN4wU"
sexist,@Jessi69Nrw Beides erst fotze und dann Mund lass mal deine geile fotze sehen 🔥🔥🔥💋💋
